Unnamed: 0,Latitude,Longitude,Date,apparentTemperatureMax,apparentTemperatureMin,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,precipAccumulation,precipType,pressure,temperatureMax,temperatureMin,visibility,windBearing,windSpeed,Geocode,District_Name,State_Name,Crop_Year,Season,Crop,Area,Production,daysInSeason
2519,31.38,75.38,2012-11-19,65.88,58.0,0.15,51.34,0.66,,,,,rain,1016.02,65.88,58.0,,46.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,28
2520,31.38,75.38,2012-11-20,65.48,57.6,0.15,51.03,0.66,,,,,rain,1016.13,65.48,57.6,,46.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,29
2521,31.38,75.38,2012-11-21,65.08,57.21,0.16,50.73,0.66,,,,,rain,1016.25,65.08,57.21,,46.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,30
2522,31.38,75.38,2012-11-22,64.69,56.81,0.16,50.44,0.67,,,,,rain,1016.36,64.69,56.81,,46.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,31
2523,31.38,75.38,2012-11-23,64.3,56.43,0.17,50.14,0.67,,,,,rain,1016.47,64.3,56.43,,45.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,32
2524,31.38,75.38,2012-11-24,63.91,56.05,0.17,49.85,0.67,,,,,rain,1016.57,63.91,56.05,,45.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,33
2525,31.38,75.38,2012-11-25,63.53,55.67,0.18,49.57,0.67,,,,,rain,1016.67,63.53,55.67,,45.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,34
2526,31.38,75.38,2012-11-26,63.16,55.3,0.19,49.28,0.67,,,,,rain,1016.77,63.16,55.3,,45.0,0.92,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,35
2527,31.38,75.38,2012-11-27,62.8,54.94,0.19,49.0,0.68,,,,,rain,1016.87,62.8,54.94,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,36
2528,31.38,75.38,2012-11-28,62.43,54.59,0.2,48.73,0.68,,,,,rain,1016.96,62.43,54.59,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,37
2529,31.38,75.38,2012-11-29,62.08,54.24,0.2,48.45,0.68,,,,,rain,1017.05,62.08,54.24,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,38
2530,31.38,75.38,2012-11-30,61.73,53.89,0.21,48.19,0.68,,,,,rain,1017.13,61.73,53.89,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,39
2531,31.38,75.38,2012-12-01,61.39,53.56,0.21,47.92,0.68,,,,,rain,1017.22,61.39,53.56,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,40
2532,31.38,75.38,2012-12-02,61.06,53.23,0.22,47.66,0.68,,,,,rain,1017.3,61.06,53.23,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,41
2533,31.38,75.38,2012-12-03,60.74,52.91,0.22,47.41,0.69,,,,,rain,1017.37,60.74,52.91,,44.0,0.93,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,42
2534,31.38,75.38,2012-12-04,60.42,52.6,0.23,47.16,0.69,,,,,rain,1017.45,60.42,52.6,,44.0,0.94,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,43
2535,31.38,75.38,2012-12-05,60.11,52.3,0.23,46.92,0.69,,,,,rain,1017.52,60.11,52.3,,44.0,0.94,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,44
2536,31.38,75.38,2012-12-06,59.81,52.0,0.24,46.68,0.69,,,,,rain,1017.58,59.81,52.0,,44.0,0.94,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,45
2537,31.38,75.38,2012-12-07,59.52,51.72,0.24,46.44,0.69,,,,,rain,1017.65,59.52,51.72,,44.0,0.94,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,46
2538,31.38,75.38,2012-12-08,59.24,51.44,0.25,46.21,0.69,,,,,rain,1017.71,59.24,51.44,,44.0,0.95,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,47
2539,31.38,75.38,2012-12-09,58.96,51.17,0.25,45.99,0.69,,,,,rain,1017.76,58.96,51.17,,44.0,0.95,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,48
2540,31.38,75.38,2012-12-10,58.7,50.91,0.25,45.78,0.69,,,,,rain,1017.82,58.7,50.91,,44.0,0.95,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,49
2541,31.38,75.38,2012-12-11,58.44,50.66,0.26,45.57,0.69,,,,,rain,1017.87,58.44,50.66,,44.0,0.95,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,50
2542,31.38,75.38,2012-12-12,58.19,50.42,0.26,45.36,0.7,,,,,rain,1017.92,58.19,50.42,,45.0,0.96,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,51
2543,31.38,75.38,2012-12-13,57.95,50.19,0.27,45.16,0.7,,,,,rain,1017.96,57.95,50.19,,45.0,0.96,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,52
2544,31.38,75.38,2012-12-14,57.72,49.97,0.27,44.97,0.7,,,,,rain,1018.0,57.72,49.97,,45.0,0.96,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,53
2545,31.38,75.38,2012-12-15,57.51,49.76,0.27,44.79,0.7,,,,,rain,1018.04,57.51,49.76,,45.0,0.97,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,54
2546,31.38,75.38,2012-12-16,57.3,49.56,0.28,44.62,0.7,,,,,rain,1018.08,57.3,49.56,,45.0,0.97,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,55
2547,31.38,75.38,2012-12-17,57.1,49.37,0.28,44.45,0.7,,,,,rain,1018.11,57.1,49.37,,46.0,0.97,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,56
2548,31.38,75.38,2012-12-18,56.91,49.19,0.28,44.28,0.7,,,,,rain,1018.14,56.91,49.19,,46.0,0.98,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,57
2549,31.38,75.38,2012-12-19,56.73,49.01,0.29,44.13,0.7,,,,,rain,1018.16,56.73,49.01,,46.0,0.98,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,58
2550,31.38,75.38,2012-12-20,56.56,48.85,0.29,43.98,0.7,,,,,rain,1018.19,56.56,48.85,,46.0,0.98,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,59
2551,31.38,75.38,2012-12-21,56.4,48.7,0.29,43.85,0.7,,,,,rain,1018.21,56.4,48.7,,47.0,0.99,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,60
2552,31.38,75.38,2012-12-22,56.25,48.56,0.29,43.72,0.7,,,,,rain,1018.22,56.25,48.56,,47.0,0.99,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,61
2553,31.38,75.38,2012-12-23,56.11,48.43,0.3,43.59,0.7,,,,,rain,1018.24,56.11,48.43,,47.0,0.99,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,62
2554,31.38,75.38,2012-12-24,55.98,48.3,0.3,43.48,0.7,,,,,rain,1018.25,55.98,48.3,,48.0,1.0,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,63
2555,31.38,75.38,2012-12-25,55.86,48.19,0.3,43.38,0.7,,,,,rain,1018.26,55.86,48.19,,48.0,1.0,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,64
2556,31.38,75.38,2012-12-26,55.74,48.09,0.3,43.28,0.7,,,,,rain,1018.26,55.74,48.09,,49.0,1.0,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,65
2557,31.38,75.38,2012-12-27,55.64,48.0,0.3,43.19,0.7,,,,,rain,1018.26,55.64,48.0,,49.0,1.01,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,66
2558,31.38,75.38,2012-12-28,55.55,47.92,0.31,43.11,0.7,,,,,rain,1018.26,55.55,47.92,,49.0,1.01,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,67
2559,31.38,75.38,2012-12-29,55.47,47.84,0.31,43.04,0.7,,,,,rain,1018.26,55.47,47.84,,50.0,1.01,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,68
2560,31.38,75.38,2012-12-30,55.4,47.78,0.31,42.98,0.7,,,,,rain,1018.26,55.4,47.78,,50.0,1.02,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,69
2561,31.38,75.38,2012-12-31,55.34,47.73,0.31,42.93,0.7,,,,,rain,1018.25,55.34,47.73,,50.0,1.02,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,70
2190,31.38,75.38,2013-01-01,55.29,47.68,0.31,42.89,0.7,,,,,rain,1018.24,55.29,47.68,,51.0,1.02,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,71
2191,31.38,75.38,2013-01-02,55.24,47.65,0.31,42.85,0.7,,,,,rain,1018.22,55.24,47.65,,51.0,1.03,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,72
2192,31.38,75.38,2013-01-03,55.21,47.63,0.31,42.83,0.7,,,,,rain,1018.21,55.21,47.63,,51.0,1.03,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,73
2193,31.38,75.38,2013-01-04,55.19,47.61,0.32,42.81,0.7,,,,,rain,1018.19,55.19,47.61,,52.0,1.03,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,74
2194,31.38,75.38,2013-01-05,55.17,47.6,0.32,42.8,0.7,,,,,rain,1018.17,55.17,47.6,,52.0,1.04,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,75
2195,31.38,75.38,2013-01-06,55.17,47.61,0.32,42.8,0.7,,,,,rain,1018.15,55.17,47.61,,52.0,1.04,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,76
2196,31.38,75.38,2013-01-07,55.17,47.62,0.32,42.82,0.7,,,,,rain,1018.12,55.17,47.62,,53.0,1.04,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,77
2197,31.38,75.38,2013-01-08,55.18,47.64,0.32,42.84,0.71,,,,,rain,1018.09,55.18,47.64,,53.0,1.05,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,78
2198,31.38,75.38,2013-01-09,55.2,47.66,0.32,42.86,0.71,,,,,rain,1018.06,55.2,47.66,,53.0,1.05,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,79
2199,31.38,75.38,2013-01-10,55.23,47.69,0.32,42.9,0.71,,,,,rain,1018.03,55.23,47.69,,54.0,1.05,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,80
2200,31.38,75.38,2013-01-11,55.27,47.74,0.32,42.95,0.71,,,,,rain,1017.99,55.27,47.74,,54.0,1.06,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,81
2201,31.38,75.38,2013-01-12,55.32,47.79,0.32,43.0,0.71,,,,,rain,1017.96,55.32,47.79,,54.0,1.06,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,82
2202,31.38,75.38,2013-01-13,55.37,47.85,0.32,43.07,0.71,,,,,rain,1017.92,55.37,47.85,,55.0,1.06,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,83
2203,31.38,75.38,2013-01-14,55.44,47.92,0.32,43.14,0.71,,,,,rain,1017.87,55.44,47.92,,55.0,1.06,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,84
2204,31.38,75.38,2013-01-15,55.51,47.99,0.32,43.22,0.71,,,,,rain,1017.83,55.51,47.99,,55.0,1.06,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,85
2205,31.38,75.38,2013-01-16,55.59,48.07,0.32,43.31,0.71,,,,,rain,1017.78,55.59,48.07,,55.0,1.07,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,86
2206,31.38,75.38,2013-01-17,55.68,48.17,0.32,43.41,0.71,,,,,rain,1017.74,55.68,48.17,,55.0,1.07,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,87
2207,31.38,75.38,2013-01-18,55.77,48.27,0.32,43.51,0.71,,,,,rain,1017.69,55.77,48.27,,56.0,1.07,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,88
2208,31.38,75.38,2013-01-19,55.87,48.37,0.32,43.63,0.71,,,,,rain,1017.63,55.87,48.37,,56.0,1.07,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,89
2209,31.38,75.38,2013-01-20,55.99,48.49,0.32,43.75,0.71,,,,,rain,1017.58,55.99,48.49,,56.0,1.08,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,90
2210,31.38,75.38,2013-01-21,56.1,48.61,0.32,43.88,0.71,,,,,rain,1017.53,56.1,48.61,,56.0,1.08,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,91
2211,31.38,75.38,2013-01-22,56.23,48.74,0.32,44.01,0.71,,,,,rain,1017.47,56.23,48.74,,56.0,1.08,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,92
2212,31.38,75.38,2013-01-23,56.36,48.87,0.32,44.15,0.71,,,,,rain,1017.41,56.36,48.87,,56.0,1.08,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,93
2213,31.38,75.38,2013-01-24,56.5,49.02,0.32,44.3,0.71,,,,,rain,1017.35,56.5,49.02,,56.0,1.08,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,94
2214,31.38,75.38,2013-01-25,56.65,49.17,0.33,44.46,0.71,,,,,rain,1017.28,56.65,49.17,,56.0,1.09,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,95
2215,31.38,75.38,2013-01-26,56.8,49.32,0.33,44.62,0.71,,,,,rain,1017.22,56.8,49.32,,56.0,1.09,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,96
2216,31.38,75.38,2013-01-27,56.96,49.49,0.33,44.78,0.71,,,,,rain,1017.15,56.96,49.49,,56.0,1.09,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,97
2217,31.38,75.38,2013-01-28,57.12,49.66,0.33,44.96,0.71,,,,,rain,1017.08,57.12,49.66,,56.0,1.09,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,98
2218,31.38,75.38,2013-01-29,57.3,49.83,0.33,45.13,0.71,,,,,rain,1017.01,57.3,49.83,,56.0,1.09,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,99
2219,31.38,75.38,2013-01-30,57.48,50.02,0.33,45.32,0.71,,,,,rain,1016.94,57.48,50.02,,56.0,1.1,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,100
2220,31.38,75.38,2013-01-31,57.66,50.2,0.33,45.5,0.71,,,,,rain,1016.87,57.66,50.2,,56.0,1.1,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,101
2221,31.38,75.38,2013-02-01,57.85,50.4,0.33,45.7,0.71,,,,,rain,1016.79,57.85,50.4,,55.0,1.1,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,102
2222,31.38,75.38,2013-02-02,58.05,50.6,0.33,45.89,0.71,,,,,rain,1016.71,58.05,50.6,,55.0,1.1,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,103
2223,31.38,75.38,2013-02-03,58.25,50.81,0.33,46.09,0.71,,,,,rain,1016.64,58.25,50.81,,55.0,1.11,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,104
2224,31.38,75.38,2013-02-04,58.46,51.02,0.33,46.3,0.71,,,,,rain,1016.55,58.46,51.02,,55.0,1.11,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,105
2225,31.38,75.38,2013-02-05,58.68,51.24,0.33,46.5,0.71,,,,,rain,1016.47,58.68,51.24,,54.0,1.11,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,106
2226,31.38,75.38,2013-02-06,58.9,51.46,0.33,46.71,0.71,,,,,rain,1016.39,58.9,51.46,,54.0,1.12,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,107
2227,31.38,75.38,2013-02-07,59.12,51.69,0.33,46.92,0.71,,,,,rain,1016.3,59.12,51.69,,54.0,1.12,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,108
2228,31.38,75.38,2013-02-08,59.35,51.93,0.34,47.14,0.71,,,,,rain,1016.22,59.35,51.93,,53.0,1.12,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,109
2229,31.38,75.38,2013-02-09,59.59,52.17,0.34,47.35,0.71,,,,,rain,1016.13,59.59,52.17,,53.0,1.13,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,110
2230,31.38,75.38,2013-02-10,59.83,52.42,0.34,47.57,0.71,,,,,rain,1016.04,59.83,52.42,,52.0,1.13,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,111
2231,31.38,75.38,2013-02-11,60.08,52.67,0.34,47.79,0.71,,,,,rain,1015.94,60.08,52.67,,52.0,1.14,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,112
2232,31.38,75.38,2013-02-12,60.33,52.93,0.34,48.01,0.71,,,,,rain,1015.85,60.33,52.93,,52.0,1.14,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,113
2233,31.38,75.38,2013-02-13,60.59,53.19,0.34,48.23,0.71,,,,,rain,1015.76,60.59,53.19,,51.0,1.15,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,114
2234,31.38,75.38,2013-02-14,60.86,53.45,0.34,48.45,0.71,,,,,rain,1015.66,60.86,53.45,,51.0,1.16,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,115
2235,31.38,75.38,2013-02-15,61.13,53.73,0.34,48.67,0.71,,,,,rain,1015.56,61.13,53.73,,50.0,1.16,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,116
2236,31.38,75.38,2013-02-16,61.4,54.0,0.35,48.89,0.71,,,,,rain,1015.46,61.4,54.0,,50.0,1.17,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,117
2237,31.38,75.38,2013-02-17,61.68,54.29,0.35,49.11,0.71,,,,,rain,1015.36,61.68,54.29,,49.0,1.18,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,118
2238,31.38,75.38,2013-02-18,61.96,54.57,0.35,49.33,0.7,,,,,rain,1015.26,61.96,54.57,,48.0,1.19,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,119
2239,31.38,75.38,2013-02-19,62.25,54.86,0.35,49.54,0.7,,,,,rain,1015.15,62.25,54.86,,48.0,1.2,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,120
2240,31.38,75.38,2013-02-20,62.54,55.16,0.35,49.76,0.7,,,,,rain,1015.04,62.54,55.16,,47.0,1.21,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,121
2241,31.38,75.38,2013-02-21,62.84,55.46,0.35,49.97,0.7,,,,,rain,1014.94,62.84,55.46,,47.0,1.22,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,122
2242,31.38,75.38,2013-02-22,63.14,55.77,0.36,50.18,0.7,,,,,rain,1014.83,63.14,55.77,,46.0,1.23,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,123
2243,31.38,75.38,2013-02-23,63.45,56.08,0.36,50.39,0.7,,,,,rain,1014.71,63.45,56.08,,46.0,1.24,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,124
2244,31.38,75.38,2013-02-24,63.76,56.39,0.36,50.6,0.69,,,,,rain,1014.6,63.76,56.39,,45.0,1.25,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,125
2245,31.38,75.38,2013-02-25,64.07,56.71,0.36,50.8,0.69,,,,,rain,1014.49,64.07,56.71,,44.0,1.26,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,126
2246,31.38,75.38,2013-02-26,64.39,57.04,0.36,51.0,0.69,,,,,rain,1014.37,64.39,57.04,,44.0,1.28,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,127
2247,31.38,75.38,2013-02-27,64.72,57.36,0.36,51.19,0.68,,,,,rain,1014.25,64.72,57.36,,43.0,1.29,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,128
2248,31.38,75.38,2013-02-28,65.05,57.7,0.36,51.38,0.68,,,,,rain,1014.13,65.05,57.7,,43.0,1.3,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,129
2249,31.38,75.38,2013-03-01,65.38,58.03,0.37,51.57,0.68,,,,,rain,1014.01,65.38,58.03,,42.0,1.32,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,130
2250,31.38,75.38,2013-03-02,65.72,58.38,0.37,51.76,0.68,,,,,rain,1013.89,65.72,58.38,,42.0,1.33,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,131
2251,31.38,75.38,2013-03-03,66.06,58.72,0.37,51.94,0.67,,,,,rain,1013.76,66.06,58.72,,41.0,1.35,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,132
2252,31.38,75.38,2013-03-04,66.4,59.07,0.37,52.11,0.67,,,,,rain,1013.64,66.4,59.07,,41.0,1.37,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,133
2253,31.38,75.38,2013-03-05,66.75,59.42,0.37,52.28,0.66,,,,,rain,1013.51,66.75,59.42,,40.0,1.38,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,134
2254,31.38,75.38,2013-03-06,67.11,59.78,0.37,52.45,0.66,,,,,rain,1013.38,67.11,59.78,,40.0,1.4,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,135
2255,31.38,75.38,2013-03-07,67.46,60.14,0.37,52.61,0.66,,,,,rain,1013.25,67.46,60.14,,39.0,1.42,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,136
2256,31.38,75.38,2013-03-08,67.82,60.5,0.37,52.77,0.65,,,,,rain,1013.11,67.82,60.5,,39.0,1.43,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,137
2257,31.38,75.38,2013-03-09,68.19,60.87,0.38,52.92,0.65,,,,,rain,1012.98,68.19,60.87,,38.0,1.45,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,138
2258,31.38,75.38,2013-03-10,68.56,61.24,0.38,53.07,0.64,,,,,rain,1012.84,68.56,61.24,,38.0,1.47,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,139
2259,31.38,75.38,2013-03-11,68.93,61.62,0.38,53.21,0.64,,,,,rain,1012.7,68.93,61.62,,38.0,1.49,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,140
2260,31.38,75.38,2013-03-12,69.3,61.99,0.38,53.34,0.63,,,,,rain,1012.56,69.3,61.99,,37.0,1.51,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,141
2261,31.38,75.38,2013-03-13,69.68,62.37,0.38,53.48,0.63,,,,,rain,1012.42,69.68,62.37,,37.0,1.53,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,142
2262,31.38,75.38,2013-03-14,70.06,62.76,0.38,53.6,0.62,,,,,rain,1012.28,70.06,62.76,,37.0,1.54,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,143
2263,31.38,75.38,2013-03-15,70.44,63.15,0.38,53.72,0.62,,,,,rain,1012.13,70.44,63.15,,36.0,1.56,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,144
2264,31.38,75.38,2013-03-16,70.83,63.54,0.38,53.84,0.61,,,,,rain,1011.99,70.83,63.54,,36.0,1.58,"31.38,75.38",KAPURTHALA,Punjab,2013,Rabi       ,Wheat,111000.0,548000.0,145
